invoice_id,vendor_id,vendor_name,vendor_address,vendor_tax_id,vendor_bank_routing,vendor_contact,department,invoice_amount,billing_code,invoice_date,approval_timestamp,approver_id,payment_status,fraud_label,signal_embedded
INV-0003259,VND-0005,Lumen Corp,"3250 Oak Ave, Los Angeles, CA 96673",39-5855124,185675980,Paul Brown,HR,4815.01,HR-040,2024-06-28,2024-07-01 13:00:00,APR-501,pending,clean,
INV-0003260,VND-0008,Key Solutions,"3852 Main St, Seattle, WA 62581",44-2110460,326541099,Daniel Moore,Finance,853.83,FIN-051,2024-04-25,2024-04-26 08:00:00,APR-601,paid,clean,
INV-0003261,VND-0044,Vertex Services,"4749 Tech Way, Houston, TX 40784",96-6207974,341206079,Mark Brown,Marketing,7047.98,MKT-012,2024-12-06,2024-12-07 22:00:00,APR-201,pending,clean,
INV-0003262,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,4558.62,IT-007,2023-03-27,2023-03-28 21:00:00,APR-103,paid,clean,
INV-0003263,VND-0046,Horizon Group,"190 Oak Ave, Atlanta, GA 38683",32-9689889,598806645,James Wilson,Facilities,34299.11,FAC-031,2024-10-22,2024-10-26 07:00:00,APR-401,paid,clean,
INV-0003264,VND-0069,Union Enterprises,"1780 Main St, Charlotte, NC 47268",70-9031491,572949775,Richard Williams,Marketing,23024.77,MKT-012,2024-04-15,2024-04-16 17:00:00,APR-202,pending,clean,
INV-0003265,VND-0021,Global Associates,"7450 Commerce Blvd, Atlanta, GA 34050",45-8761611,368227631,Paul Johnson,Marketing,28841.59,MKT-010,2024-12-17,2024-12-21 01:00:00,APR-201,paid,clean,
INV-0003266,VND-9012,Apex Technologies,"7481 Enterprise Ave, Chicago, IL 14278",39-5833597,859088046,David Moore,Finance,3176.75,FIN-050,2023-02-14,2023-02-16 20:00:00,APR-601,paid,clean,
INV-0003267,VND-0003,Apex Group,"7024 Tech Way, Chicago, IL 30379",37-6647119,209747451,Robert Miller,Legal,6427.56,LEG-062,2023-03-19,2023-03-21 21:00:00,APR-701,pending,clean,
INV-0003268,VND-0062,Omega Partners,"7713 Market St, Seattle, WA 13761",73-6452832,295249057,Thomas Brown,Operations,14727.82,OPS-022,2023-11-10,2023-11-12 23:00:00,APR-302,pending,clean,
INV-0003269,VND-0017,Omega Services,"4161 Industrial Pkwy, Houston, TX 54313",12-4860684,731832764,William Smith,HR,2604.08,HR-042,2024-03-27,2024-03-28 10:00:00,APR-502,pending,clean,
INV-0003270,VND-0057,Summit Partners,"7719 Business Dr, Seattle, WA 31992",87-2921542,935147672,Paul Williams,IT,1652.21,IT-002,2023-08-28,2023-08-29 10:00:00,APR-102,paid,clean,
INV-0003271,VND-0048,Nova Associates,"7405 Commerce Blvd, Columbus, OH 68991",43-5147994,784683755,David Jackson,HR,551.24,HR-043,2023-05-04,2023-05-06 16:00:00,APR-501,paid,clean,
INV-0003272,VND-0063,Ideal Systems,"4681 Business Dr, Philadelphia, PA 11330",76-4205394,191926217,William Moore,Legal,679.71,LEG-062,2024-04-17,2024-04-21 19:00:00,APR-701,pending,clean,
INV-0003273,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,711.86,IT-001,2024-03-23,2024-03-24 02:00:00,APR-101,pending,clean,
INV-0003274,VND-9001,Titan Partners,"5078 Oak Ave, Miami, FL 25525",81-7982241,751028618,Daniel Jackson,IT,6894.3,IT-003,2024-06-15,2024-06-17 17:00:00,APR-102,paid,fraud,network_clustering
INV-0003275,VND-0067,Fox Partners,"3645 Enterprise Ave, Chicago, IL 87278",77-5747930,207939087,Paul Brown,Finance,509.04,FIN-051,2023-07-28,2023-08-01 00:00:00,APR-601,paid,clean,
INV-0003276,VND-0009,Union Enterprises,"6582 Enterprise Ave, New York, NY 44718",27-5137722,899925830,Charles Wilson,Marketing,22233.18,MKT-010,2024-03-13,2024-03-16 12:00:00,APR-202,paid,clean,
INV-0003277,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,41595.12,OPS-024,2024-11-07,2024-11-09 14:00:00,APR-303,paid,clean,
INV-0003278,VND-0046,Horizon Group,"190 Oak Ave, Atlanta, GA 38683",32-9689889,598806645,James Wilson,Facilities,1020.53,FAC-031,2023-10-16,2023-10-17 20:00:00,APR-401,pending,clean,
INV-0003279,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,39270.04,OPS-022,2023-08-02,2023-08-05 19:00:00,APR-301,paid,clean,
INV-0003280,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,671.99,IT-003,2024-07-24,2024-07-26 23:00:00,APR-102,pending,clean,
INV-0003281,VND-0011,Delta Group,"2721 Market St, Charlotte, NC 18326",59-7402509,739830322,Thomas Wilson,Legal,537.68,LEG-062,2024-09-21,2024-09-24 17:00:00,APR-701,pending,clean,
INV-0003282,VND-0047,Delta Enterprises,"2284 Enterprise Ave, Philadelphia, PA 83259",86-6323376,910943524,Thomas Anderson,Legal,37361.3,LEG-060,2023-11-20,2023-11-22 16:00:00,APR-701,paid,clean,
INV-0003283,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,40717.81,OPS-023,2023-07-29,2023-07-30 15:00:00,APR-303,paid,clean,
INV-0003284,VND-0026,Horizon Technologies,"2064 Industrial Pkwy, Charlotte, NC 87924",15-2375453,550139320,Matthew Anderson,Legal,24441.04,LEG-061,2023-04-04,2023-04-07 19:00:00,APR-701,paid,clean,
INV-0003285,VND-0051,Global Technologies,"6481 Main St, Charlotte, NC 59857",71-1098919,477698143,David Jackson,IT,23865.74,IT-008,2023-08-19,2023-08-21 12:00:00,APR-102,pending,clean,
INV-0003286,VND-0034,Blue Consulting,"6074 Main St, Seattle, WA 37535",97-5186414,816114302,Robert Garcia,Marketing,2827.88,MKT-011,2024-02-23,2024-02-26 08:00:00,APR-202,paid,clean,
INV-0003287,VND-0051,Global Technologies,"6481 Main St, Charlotte, NC 59857",71-1098919,477698143,David Jackson,IT,5886.47,IT-003,2023-02-25,2023-02-26 05:00:00,APR-101,paid,clean,
INV-0003288,VND-0048,Nova Associates,"7405 Commerce Blvd, Columbus, OH 68991",43-5147994,784683755,David Jackson,HR,8862.12,HR-040,2024-09-13,2024-09-16 04:00:00,APR-501,paid,clean,
INV-0003289,VND-0016,Ideal Associates,"7032 Industrial Pkwy, Philadelphia, PA 36365",49-7693979,821218382,Matthew Garcia,Marketing,5864.37,MKT-011,2024-12-07,2024-12-08 01:00:00,APR-201,paid,clean,
INV-0003290,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,822.48,MKT-015,2023-06-15,2023-06-19 23:00:00,APR-202,paid,clean,
INV-0003291,VND-0063,Ideal Systems,"4681 Business Dr, Philadelphia, PA 11330",76-4205394,191926217,William Moore,Legal,1143.52,LEG-062,2023-03-26,2023-03-27 10:00:00,APR-701,pending,clean,
INV-0003292,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,1521.21,IT-003,2023-07-17,2023-07-18 21:00:00,APR-101,paid,clean,
INV-0003293,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,1615.83,IT-008,2023-07-04,2023-07-05 00:00:00,APR-101,paid,clean,
INV-0003294,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,1093.24,OPS-023,2024-08-06,2024-08-10 03:00:00,APR-302,pending,clean,
INV-0003295,VND-0032,Ideal Solutions,"158 Tech Way, New York, NY 93507",43-3710895,895890631,Thomas Wilson,Legal,3244.77,LEG-060,2024-09-10,2024-09-14 08:00:00,APR-701,pending,clean,
INV-0003296,VND-9011,York Partners,"3557 Business Dr, Houston, TX 30585",40-3916107,692697161,Robert Williams,Marketing,14363.12,MKT-014,2024-03-23,2024-03-27 23:00:00,APR-201,paid,fraud,billing_code_cycling
INV-0003297,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,3262.73,IT-005,2024-06-21,2024-06-24 07:00:00,APR-103,paid,clean,
INV-0003298,VND-0055,York Technologies,"4658 Market St, Chicago, IL 20735",70-1325197,904258674,Charles Smith,Operations,12417.67,OPS-024,2023-07-20,2023-07-23 01:00:00,APR-302,paid,clean,
INV-0003299,VND-0060,Nova Enterprises,"1829 Market St, Seattle, WA 93307",68-3566765,567600762,Michael Moore,IT,16944.13,IT-003,2024-06-26,2024-06-28 07:00:00,APR-102,pending,clean,
INV-0003300,VND-0057,Summit Partners,"7719 Business Dr, Seattle, WA 31992",87-2921542,935147672,Paul Williams,IT,11412.05,IT-005,2024-05-16,2024-05-17 15:00:00,APR-103,paid,clean,
INV-0003301,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,9785.84,MKT-014,2023-08-19,2023-08-22 13:00:00,APR-202,paid,clean,
INV-0003302,VND-0043,Titan Systems,"7718 Enterprise Ave, Columbus, OH 98555",37-9576076,608079792,Mark Jackson,HR,5736.23,HR-041,2024-04-04,2024-04-08 02:00:00,APR-501,paid,clean,
INV-0003303,VND-0034,Blue Consulting,"6074 Main St, Seattle, WA 37535",97-5186414,816114302,Robert Garcia,Marketing,4932.13,MKT-014,2024-02-17,2024-02-21 23:00:00,APR-202,pending,clean,
INV-0003304,VND-0015,Horizon Corp,"1390 Oak Ave, Columbus, OH 19071",78-3109911,237859287,Matthew Davis,IT,8754.2,IT-007,2023-11-04,2023-11-05 14:00:00,APR-101,pending,clean,
INV-0003305,VND-0056,Union Services,"759 Main St, Miami, FL 36130",12-3556551,356135680,Michael Davis,Marketing,9187.82,MKT-010,2024-03-08,2024-03-09 20:00:00,APR-201,paid,clean,
INV-0003306,VND-0015,Horizon Corp,"1390 Oak Ave, Columbus, OH 19071",78-3109911,237859287,Matthew Davis,IT,2428.01,IT-003,2023-05-05,2023-05-07 05:00:00,APR-101,paid,clean,
INV-0003307,VND-0007,Union Group,"8851 Industrial Pkwy, New York, NY 70589",58-5528972,787194506,Anthony Wilson,HR,11423.16,HR-042,2023-12-06,2023-12-07 00:00:00,APR-502,pending,clean,
INV-0003308,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,720.61,MKT-010,2024-05-03,2024-05-06 23:00:00,APR-201,pending,clean,
INV-0003309,VND-0025,Peak Associates,"8801 Commerce Blvd, Los Angeles, CA 76562",20-4117625,173574218,Daniel Johnson,HR,1391.28,HR-043,2023-05-25,2023-05-27 22:00:00,APR-502,paid,clean,
INV-0003310,VND-0035,Nova Corp,"2632 Industrial Pkwy, New York, NY 33206",62-1415846,292587044,Anthony Garcia,HR,14902.13,HR-042,2023-11-24,2023-11-28 18:00:00,APR-501,paid,clean,
INV-0003311,VND-0063,Ideal Systems,"4681 Business Dr, Philadelphia, PA 11330",76-4205394,191926217,William Moore,Legal,606.48,LEG-061,2023-10-15,2023-10-17 08:00:00,APR-701,paid,clean,
INV-0003312,VND-0068,Lumen Group,"5052 Main St, Philadelphia, PA 26591",45-1763626,158546865,Charles Jones,Marketing,7055.58,MKT-014,2024-02-17,2024-02-19 09:00:00,APR-202,paid,clean,
INV-0003313,VND-0064,Rapid Partners,"7900 Enterprise Ave, Columbus, OH 12260",21-5936453,337937327,Joseph Moore,Facilities,18626.27,FAC-032,2023-02-25,2023-02-27 10:00:00,APR-401,paid,clean,
INV-0003314,VND-0015,Horizon Corp,"1390 Oak Ave, Columbus, OH 19071",78-3109911,237859287,Matthew Davis,IT,3529.8,IT-002,2024-01-10,2024-01-11 22:00:00,APR-101,pending,clean,
INV-0003315,VND-0045,Blue Partners,"7884 Oak Ave, Columbus, OH 64321",90-4262081,871318048,Anthony Miller,IT,21581.17,IT-002,2023-11-23,2023-11-26 01:00:00,APR-101,pending,clean,
INV-0003316,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,804.99,OPS-024,2024-11-07,2024-11-11 09:00:00,APR-302,paid,clean,
INV-0003317,VND-0027,Key Consulting,"3446 Tech Way, Miami, FL 44814",60-3195773,821221887,Matthew Jones,HR,6437.81,HR-042,2023-11-19,2023-11-23 14:00:00,APR-501,pending,clean,
INV-0003318,VND-0008,Key Solutions,"3852 Main St, Seattle, WA 62581",44-2110460,326541099,Daniel Moore,Finance,20686.92,FIN-051,2023-07-11,2023-07-14 10:00:00,APR-601,pending,clean,
INV-0003319,VND-0044,Vertex Services,"4749 Tech Way, Houston, TX 40784",96-6207974,341206079,Mark Brown,Marketing,25160.62,MKT-015,2024-10-19,2024-10-21 18:00:00,APR-201,pending,clean,
INV-0003320,VND-9011,York Partners,"3557 Business Dr, Houston, TX 30585",40-3916107,692697161,Robert Williams,Marketing,4682.95,MKT-013,2024-10-09,2024-10-11 06:00:00,APR-201,paid,fraud,billing_code_cycling
INV-0003321,VND-0014,York Associates,"109 Tech Way, Columbus, OH 12552",24-7089806,992994062,Mark Jones,HR,804.88,HR-042,2024-05-17,2024-05-20 00:00:00,APR-501,paid,clean,
INV-0003322,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,40673.9,FIN-050,2024-01-20,2024-01-23 03:00:00,APR-601,pending,clean,
INV-0003323,VND-0055,York Technologies,"4658 Market St, Chicago, IL 20735",70-1325197,904258674,Charles Smith,Operations,9099.49,OPS-023,2023-09-24,2023-09-27 20:00:00,APR-301,pending,clean,
INV-0003324,VND-0035,Nova Corp,"2632 Industrial Pkwy, New York, NY 33206",62-1415846,292587044,Anthony Garcia,HR,11289.96,HR-041,2024-08-29,2024-09-02 18:00:00,APR-502,paid,clean,
INV-0003325,VND-0057,Summit Partners,"7719 Business Dr, Seattle, WA 31992",87-2921542,935147672,Paul Williams,IT,32983.41,IT-002,2023-01-03,2023-01-04 00:00:00,APR-102,pending,clean,
INV-0003326,VND-9003,Metro Enterprises,"5078 Oak Ave, Miami, FL 25525",81-7982241,751028618,Daniel Jackson,IT,12820.8,IT-005,2024-02-20,2024-02-24 16:00:00,APR-102,paid,fraud,network_clustering
INV-0003327,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,4455.5,MKT-012,2024-08-16,2024-08-20 01:00:00,APR-202,pending,clean,
INV-0003328,VND-0036,Zenith Partners,"4471 Commerce Blvd, Houston, TX 60140",14-8896868,338836384,William Martin,Facilities,2715.7,FAC-030,2024-05-21,2024-05-25 05:00:00,APR-401,paid,clean,
INV-0003329,VND-0011,Delta Group,"2721 Market St, Charlotte, NC 18326",59-7402509,739830322,Thomas Wilson,Legal,513.24,LEG-060,2024-06-16,2024-06-19 08:00:00,APR-701,pending,clean,
INV-0003330,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,37610.16,OPS-021,2023-10-30,2023-11-03 14:00:00,APR-302,pending,clean,
INV-0003331,VND-0001,Delta Solutions,"4606 Industrial Pkwy, Miami, FL 28289",23-2458591,734036506,Joseph Smith,Finance,5373.98,FIN-050,2023-08-25,2023-08-26 18:00:00,APR-601,pending,clean,
INV-0003332,VND-0023,Fox Technologies,"135 Market St, Chicago, IL 69638",46-8096887,847959430,Anthony Jackson,IT,25240.23,IT-004,2024-06-15,2024-06-17 17:00:00,APR-101,pending,clean,
INV-0003333,VND-0016,Ideal Associates,"7032 Industrial Pkwy, Philadelphia, PA 36365",49-7693979,821218382,Matthew Garcia,Marketing,9836.12,MKT-013,2023-09-11,2023-09-15 05:00:00,APR-202,pending,clean,
INV-0003334,VND-0051,Global Technologies,"6481 Main St, Charlotte, NC 59857",71-1098919,477698143,David Jackson,IT,3064.9,IT-001,2023-05-09,2023-05-12 18:00:00,APR-102,paid,clean,
INV-0003335,VND-0032,Ideal Solutions,"158 Tech Way, New York, NY 93507",43-3710895,895890631,Thomas Wilson,Legal,2248.07,LEG-060,2023-03-25,2023-03-29 08:00:00,APR-701,pending,clean,
INV-0003336,VND-0037,Jasper Partners,"3752 Main St, Miami, FL 62227",52-5674183,174539964,Mark Jones,Operations,2859.41,OPS-023,2023-07-21,2023-07-25 12:00:00,APR-301,pending,clean,
INV-0003337,VND-9013,Omega Services,"3924 Business Dr, Charlotte, NC 96662",35-8132648,223240112,Charles Brown,Finance,1476.49,FIN-051,2023-07-03,2023-07-06 23:00:00,APR-601,paid,clean,
INV-0003338,VND-0025,Peak Associates,"8801 Commerce Blvd, Los Angeles, CA 76562",20-4117625,173574218,Daniel Johnson,HR,17151.02,HR-042,2023-04-02,2023-04-04 14:00:00,APR-501,paid,clean,
INV-0003339,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,41494.15,OPS-024,2024-08-06,2024-08-07 07:00:00,APR-301,paid,clean,
INV-0003340,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,37853.72,IT-002,2024-02-14,2024-02-16 22:00:00,APR-102,pending,clean,
INV-0003341,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,2120.12,OPS-024,2024-08-28,2024-08-30 21:00:00,APR-302,pending,clean,
INV-0003342,VND-0008,Key Solutions,"3852 Main St, Seattle, WA 62581",44-2110460,326541099,Daniel Moore,Finance,776.08,FIN-051,2023-08-10,2023-08-12 05:00:00,APR-601,paid,clean,
INV-0003343,VND-9031,Vertex Corp,"9719 Main St, Chicago, IL 85529",15-3939212,605196410,Charles Taylor,IT,55868.22,IT-006,2024-04-01,2024-04-03 20:00:00,APR-103,paid,fraud,benfords_law_violation
INV-0003344,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,29197.27,FIN-050,2024-02-12,2024-02-16 23:00:00,APR-601,pending,clean,
INV-0003345,VND-0039,Nova Systems,"5239 Market St, Charlotte, NC 77033",24-7462506,719106699,William Jones,HR,10085.86,HR-043,2023-10-08,2023-10-12 18:00:00,APR-501,paid,clean,
INV-0003346,VND-0031,Titan Partners,"5717 Industrial Pkwy, Chicago, IL 76244",72-5213115,154544899,Robert Taylor,Operations,550.22,OPS-020,2024-08-13,2024-08-17 01:00:00,APR-303,pending,clean,
INV-0003347,VND-0049,Peak Partners,"4599 Enterprise Ave, Houston, TX 47450",40-5558623,460613550,Richard Wilson,HR,21088.73,HR-041,2023-04-12,2023-04-15 08:00:00,APR-501,paid,clean,
INV-0003348,VND-0003,Apex Group,"7024 Tech Way, Chicago, IL 30379",37-6647119,209747451,Robert Miller,Legal,2558.64,LEG-061,2024-06-20,2024-06-23 01:00:00,APR-701,paid,clean,
INV-0003349,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,773.87,MKT-010,2024-03-31,2024-04-03 00:00:00,APR-201,paid,clean,
INV-0003350,VND-0032,Ideal Solutions,"158 Tech Way, New York, NY 93507",43-3710895,895890631,Thomas Wilson,Legal,9894.39,LEG-062,2024-01-13,2024-01-16 09:00:00,APR-701,pending,clean,
INV-0003351,VND-0032,Ideal Solutions,"158 Tech Way, New York, NY 93507",43-3710895,895890631,Thomas Wilson,Legal,43483.1,LEG-062,2023-04-18,2023-04-19 04:00:00,APR-701,paid,clean,
INV-0003352,VND-0023,Fox Technologies,"135 Market St, Chicago, IL 69638",46-8096887,847959430,Anthony Jackson,IT,8175.19,IT-005,2023-03-21,2023-03-25 05:00:00,APR-102,pending,clean,
INV-0003353,VND-0024,Wave Enterprises,"2636 Industrial Pkwy, Chicago, IL 38534",17-2022698,903132646,Richard Smith,Finance,842.25,FIN-050,2023-07-14,2023-07-18 07:00:00,APR-601,pending,clean,
INV-0003354,VND-0005,Lumen Corp,"3250 Oak Ave, Los Angeles, CA 96673",39-5855124,185675980,Paul Brown,HR,4605.85,HR-042,2023-01-18,2023-01-20 22:00:00,APR-502,paid,clean,
INV-0003355,VND-0056,Union Services,"759 Main St, Miami, FL 36130",12-3556551,356135680,Michael Davis,Marketing,6324.07,MKT-010,2024-02-18,2024-02-22 07:00:00,APR-202,pending,clean,
INV-0003356,VND-0038,Quest Technologies,"8885 Tech Way, Los Angeles, CA 25118",43-3995870,723403479,David Smith,Finance,44354.7,FIN-051,2024-07-05,2024-07-07 12:00:00,APR-601,paid,clean,
INV-0003357,VND-0002,Global Partners,"8379 Main St, Philadelphia, PA 36062",93-8038374,336696312,Thomas Anderson,IT,2526.15,IT-004,2024-10-02,2024-10-04 01:00:00,APR-102,pending,clean,
INV-0003358,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,1169.71,IT-001,2024-02-25,2024-02-27 04:00:00,APR-103,paid,clean,
INV-0003359,VND-0018,Union Solutions,"3850 Oak Ave, Los Angeles, CA 53309",19-9626108,355555531,David Taylor,Finance,1891.4,FIN-052,2024-08-22,2024-08-24 11:00:00,APR-601,paid,clean,
INV-0003360,VND-9002,York Associates,"5078 Oak Ave, Miami, FL 25525",81-7982241,751028618,Daniel Jackson,IT,7103.38,IT-004,2024-05-31,2024-06-01 14:00:00,APR-102,paid,fraud,network_clustering
INV-0003361,VND-0006,Ideal Enterprises,"6077 Commerce Blvd, Seattle, WA 56566",36-5479144,853573823,Matthew Taylor,Facilities,11892.08,FAC-033,2024-03-30,2024-04-03 06:00:00,APR-401,pending,clean,
INV-0003362,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,800.76,IT-006,2023-12-27,2023-12-30 13:00:00,APR-101,pending,clean,
INV-0003363,VND-9040,Omega Consulting,"3073 Market St, Columbus, OH 21959",70-6837817,538460431,Richard Garcia,IT,5919.99,IT-006,2023-08-17,2023-08-19 18:00:00,APR-101,paid,fraud,vendor_concentration
INV-0003364,VND-0008,Key Solutions,"3852 Main St, Seattle, WA 62581",44-2110460,326541099,Daniel Moore,Finance,3800.44,FIN-052,2023-02-05,2023-02-07 08:00:00,APR-601,paid,clean,
INV-0003365,VND-0020,Nova Technologies,"7751 Main St, Houston, TX 17944",61-6692553,959629660,Paul Johnson,Operations,12380.27,OPS-021,2023-03-30,2023-04-01 01:00:00,APR-303,paid,clean,
INV-0003366,VND-0033,Rapid Solutions,"1932 Oak Ave, New York, NY 81511",14-7194416,725464884,Charles Williams,Facilities,12482.43,FAC-033,2024-11-28,2024-12-01 20:00:00,APR-401,paid,clean,
INV-0003367,VND-0022,Rapid Services,"928 Main St, Houston, TX 40982",31-7818496,621453189,Thomas Brown,Legal,14311.66,LEG-060,2024-05-27,2024-05-30 22:00:00,APR-701,pending,clean,
INV-0003368,VND-0048,Nova Associates,"7405 Commerce Blvd, Columbus, OH 68991",43-5147994,784683755,David Jackson,HR,611.56,HR-041,2024-02-16,2024-02-20 07:00:00,APR-501,pending,clean,
INV-0003369,VND-0058,Summit Solutions,"5211 Market St, Atlanta, GA 35995",19-5074336,209415691,Anthony Jackson,IT,4885.69,IT-005,2024-12-01,2024-12-04 15:00:00,APR-102,pending,clean,
INV-0003370,VND-0005,Lumen Corp,"3250 Oak Ave, Los Angeles, CA 96673",39-5855124,185675980,Paul Brown,HR,2819.9,HR-042,2024-10-28,2024-10-30 18:00:00,APR-501,paid,clean,
INV-0003371,VND-0037,Jasper Partners,"3752 Main St, Miami, FL 62227",52-5674183,174539964,Mark Jones,Operations,17742.58,OPS-024,2024-03-23,2024-03-27 14:00:00,APR-302,pending,clean,
