application_id,applicant_id,ssn_hash,date_of_birth,ssn_issue_year,ssn_issue_state,application_state,credit_file_age_months,stated_annual_income,application_timestamp,ip_address,device_fingerprint,name_ssn_match_score,address_match_score,phone_tenure_days,email_tenure_days,email_domain,kyc_attempt_count,kyc_result,kyc_start_timestamp,kyc_complete_timestamp,document_type,kyc_failure_reasons,liveness_score,document_auth_score,manual_review_flag,application_status,fraud_label,signal_embedded
APP-00001573,APPL-004004,201c8b6d02971c2b,1976-08-01,1977,TX,NC,98,75179.0,2023-08-25 16:23:00,52.216.154.90,DEV-358074,95.8,78.3,1130,1607,hotmail.com,2,pass,2023-08-25 16:23:00,2023-08-25 16:30:06,passport,,97.4,99.0,0,approved,clean,
APP-00001574,APPL-008599,b6c1f5d9dd13f2c0,1987-09-24,1991,NY,WA,85,113278.0,2023-06-23 16:17:00,235.230.122.136,DEV-836582,88.2,72.7,467,2019,outlook.com,2,pass,2023-06-23 16:17:00,2023-06-23 16:25:11,passport,,98.1,81.1,0,approved,clean,
APP-00001575,APPL-000832,ab2870f85532ad59,1969-09-21,1972,GA,OH,193,41356.0,2024-07-05 19:34:00,163.163.167.174,DEV-953294,97.5,96.3,987,295,gmail.com,1,pass,2024-07-05 19:34:00,2024-07-05 19:36:34,passport,,90.1,82.8,0,approved,clean,
APP-00001576,APPL-003513,b5b2faac1698e56a,1976-06-03,1980,FL,FL,92,67629.0,2024-05-19 14:32:00,82.223.189.32,DEV-753561,84.4,95.0,2713,1876,hotmail.com,2,pass,2024-05-19 14:32:00,2024-05-19 14:33:35,drivers_license,,97.2,91.4,0,approved,clean,
APP-00001577,APPL-008287,85d24d75fbf12ac8,1972-10-14,1975,IL,OH,232,84634.0,2024-03-17 01:35:00,81.124.250.106,DEV-123941,91.2,96.5,207,3764,outlook.com,2,pass,2024-03-17 01:35:00,2024-03-17 01:39:47,drivers_license,,92.5,89.0,0,approved,clean,
APP-00001578,APPL-007638,78e8cbbb8fff37e7,1965-05-27,1970,TX,OH,104,105697.0,2024-11-27 00:45:00,64.233.163.33,DEV-226493,86.4,70.6,2596,1929,icloud.com,1,pass,2024-11-27 00:45:00,2024-11-27 00:47:56,state_id,,87.6,85.1,0,approved,clean,
APP-00001579,APPL-002848,586ac1081653ef40,1963-02-15,1968,OH,PA,209,55153.0,2024-11-11 14:29:00,91.197.163.16,DEV-953571,75.8,73.7,2192,2807,hotmail.com,1,pass,2024-11-11 14:29:00,2024-11-11 14:33:59,state_id,,95.1,95.0,0,approved,clean,
APP-00001580,APPL-002763,720fe3cb8048a313,1970-10-13,1975,IL,OH,161,79493.0,2023-01-28 20:05:00,47.34.130.242,DEV-797620,89.3,70.6,1873,2023,gmail.com,1,pass,2023-01-28 20:05:00,2023-01-28 20:12:14,state_id,,82.3,96.2,0,declined,clean,
APP-00001581,APPL-008360,26948e44e9262fbd,1983-03-30,1985,TX,NY,147,46325.0,2023-03-22 22:26:00,90.116.231.223,DEV-364629,93.3,73.8,911,2502,gmail.com,1,pass,2023-03-22 22:26:00,2023-03-22 22:31:55,state_id,,95.2,90.3,0,declined,clean,
APP-00001582,APPL-009716,3f10d0348199eeb5,1971-09-19,1975,CA,WA,96,97317.0,2023-02-04 18:59:00,61.186.250.46,DEV-617006,97.0,83.8,668,1780,hotmail.com,1,pass,2023-02-04 18:59:00,2023-02-04 19:05:46,state_id,,96.3,83.3,0,approved,clean,
APP-00001583,APPL-001650,421517c8ad5cf5a6,1999-07-07,2004,TX,IL,70,112604.0,2023-08-20 19:07:00,66.74.117.15,DEV-931626,83.5,96.8,2870,266,icloud.com,1,pass,2023-08-20 19:07:00,2023-08-20 19:14:05,drivers_license,,94.8,84.1,0,approved,clean,
APP-00001584,APPL-009175,bd3a832c6d4abd77,1968-10-08,1969,NC,TX,167,94116.0,2024-05-21 19:33:00,107.228.1.193,DEV-535753,84.0,97.8,1929,3532,hotmail.com,2,pass,2024-05-21 19:33:00,2024-05-21 19:40:36,passport,,80.8,82.3,0,approved,clean,
APP-00001585,APPL-000608,6b48ded023c791be,1969-01-19,1974,WA,WA,109,66934.0,2024-02-26 02:31:00,114.39.88.228,DEV-185039,86.9,71.3,1159,890,icloud.com,1,pass,2024-02-26 02:31:00,2024-02-26 02:39:40,passport,,98.5,81.8,0,declined,clean,
APP-00001586,APPL-008736,34c6710f448c3800,1981-10-31,1985,IL,GA,93,89902.0,2024-04-20 04:26:00,201.201.163.180,DEV-139800,94.1,98.6,1884,268,outlook.com,2,pass,2024-04-20 04:26:00,2024-04-20 04:29:11,passport,,93.7,85.0,0,declined,clean,
APP-00001587,APPL-004616,011cc35942aad6c9,1998-06-25,2001,TX,CA,116,90548.0,2024-11-27 08:44:00,235.79.75.6,DEV-948889,98.4,96.2,2885,3878,outlook.com,1,pass,2024-11-27 08:44:00,2024-11-27 08:50:58,passport,,80.4,91.4,0,approved,clean,
APP-00001588,APPL-008408,66bb5957e4f98414,1968-12-16,1972,IL,CA,44,61552.0,2023-03-17 01:38:00,2.17.177.122,DEV-717126,84.4,71.0,2091,1442,icloud.com,1,pass,2023-03-17 01:38:00,2023-03-17 01:42:43,drivers_license,,84.0,99.7,0,declined,clean,
APP-00001589,APPL-001490,25650d786cd8eb1a,1962-05-24,1963,FL,CA,99,83090.0,2023-03-02 03:51:00,32.115.194.179,DEV-495106,84.0,74.7,205,3329,gmail.com,1,pass,2023-03-02 03:51:00,2023-03-02 03:53:16,passport,,91.6,99.2,0,declined,clean,
APP-00001590,APPL-000315,ffbf1153936a809f,1989-01-07,1992,NC,OH,217,40994.0,2023-06-09 05:10:00,14.16.229.142,DEV-804447,93.7,86.0,213,1611,icloud.com,1,pass,2023-06-09 05:10:00,2023-06-09 05:15:15,state_id,,82.1,87.7,0,approved,clean,
APP-00001591,APPL-004054,779ac9edbcfa2a8c,1969-01-25,1971,GA,IL,179,56694.0,2023-03-23 14:27:00,176.197.211.44,DEV-619904,97.8,78.6,1444,707,gmail.com,2,pass,2023-03-23 14:27:00,2023-03-23 14:29:42,drivers_license,,80.9,92.4,0,approved,clean,
APP-00001592,APPL-004177,269f26c0d4b91868,1980-08-13,1982,IL,GA,39,117167.0,2023-01-27 06:38:00,53.119.189.251,DEV-396781,84.4,83.5,2995,3397,yahoo.com,1,pass,2023-01-27 06:38:00,2023-01-27 06:47:28,passport,,82.8,87.4,0,declined,clean,
APP-00001593,APPL-005177,9c1577a985a62066,1974-01-13,1979,NY,IL,175,42529.0,2024-12-04 10:41:00,52.12.5.179,DEV-748039,79.8,79.0,1952,1039,gmail.com,1,pass,2024-12-04 10:41:00,2024-12-04 10:43:30,state_id,,97.5,99.1,0,approved,clean,
APP-00001594,APPL-005183,302ebdf23f6b95b5,1968-03-01,1971,IL,IL,137,69253.0,2024-02-15 12:34:00,228.129.215.162,DEV-109606,88.5,88.9,1109,1770,gmail.com,1,pass,2024-02-15 12:34:00,2024-02-15 12:36:08,drivers_license,,80.0,95.8,0,approved,clean,
APP-00001595,APPL-003660,c199c072fd696df9,1985-05-09,1990,GA,NY,207,91077.0,2023-02-23 05:32:00,129.160.246.189,DEV-617589,75.0,81.9,1420,861,icloud.com,1,pass,2023-02-23 05:32:00,2023-02-23 05:39:33,passport,,94.3,82.1,0,pending,clean,
APP-00001596,APPL-002054,4d64a730b342b94b,1996-06-02,1997,FL,TX,143,79064.0,2023-05-16 18:34:00,38.96.79.13,DEV-629591,89.2,97.2,190,2376,outlook.com,1,pass,2023-05-16 18:34:00,2023-05-16 18:39:16,passport,,97.2,88.6,0,approved,clean,
APP-00001597,APPL-003834,1f9a023269058695,1977-09-27,1978,WA,NY,227,102126.0,2024-07-30 13:11:00,239.38.68.254,DEV-971691,83.0,85.5,1447,3170,gmail.com,1,pass,2024-07-30 13:11:00,2024-07-30 13:19:22,passport,,81.1,92.1,0,declined,clean,
APP-00001598,APPL-001541,7c1d6211d201c4d1,1979-02-10,1981,FL,CA,209,40323.0,2023-07-22 06:37:00,49.233.2.152,DEV-269678,88.0,80.6,1394,1248,gmail.com,1,pass,2023-07-22 06:37:00,2023-07-22 06:39:30,drivers_license,,92.9,82.9,0,approved,clean,
APP-00001599,APPL-001057,86294d8921b3a0c6,1978-12-15,1979,GA,OH,41,117408.0,2024-09-22 20:29:00,106.218.203.136,DEV-951535,89.3,78.3,461,2330,gmail.com,1,pass,2024-09-22 20:29:00,2024-09-22 20:31:58,drivers_license,,89.1,84.4,0,approved,clean,
APP-00001600,APPL-001530,d25effe94c31fb26,1989-07-24,1994,NY,NC,165,55647.0,2023-01-25 11:16:00,77.193.0.43,DEV-355239,89.8,73.1,1234,2863,outlook.com,1,pass,2023-01-25 11:16:00,2023-01-25 11:19:31,state_id,,90.4,88.1,0,approved,clean,
APP-00001601,APPL-003564,1c68bbf2106146de,1975-09-03,1976,WA,FL,71,83012.0,2023-12-10 02:08:00,119.2.106.113,DEV-699903,75.4,84.5,2329,1822,gmail.com,1,pass,2023-12-10 02:08:00,2023-12-10 02:09:40,state_id,,85.3,90.9,0,declined,clean,
APP-00001602,APPL-007461,0760e603a6eb6c1d,1974-08-09,1975,NY,IL,46,66913.0,2024-12-05 15:41:00,32.134.49.85,DEV-353210,95.9,86.6,1137,2572,icloud.com,1,pass,2024-12-05 15:41:00,2024-12-05 15:49:39,drivers_license,,82.6,92.9,0,pending,clean,
APP-00001603,APPL-001308,b593d8fe08e37f7b,1978-11-06,1981,WA,IL,166,98317.0,2023-04-18 05:43:00,241.250.143.88,DEV-909536,88.9,77.7,1780,482,hotmail.com,1,pass,2023-04-18 05:43:00,2023-04-18 05:45:56,drivers_license,,88.7,85.6,0,approved,clean,
APP-00001604,APPL-006295,30d531533bb5253f,1964-12-26,1967,CA,FL,123,83904.0,2023-08-27 09:44:00,229.116.205.192,DEV-308841,84.2,72.4,2517,2608,outlook.com,1,pass,2023-08-27 09:44:00,2023-08-27 09:52:33,passport,,81.5,99.9,0,declined,clean,
APP-00001605,APPL-002229,7f42e8ae96cd0e2b,1964-04-08,1965,OH,IL,151,44776.0,2023-11-24 13:00:00,210.141.29.152,DEV-423813,82.0,95.8,2445,3987,gmail.com,2,pass,2023-11-24 13:00:00,2023-11-24 13:03:57,state_id,,89.7,89.8,0,declined,clean,
APP-00001606,APPL-006447,9344a81d8f4dc4b4,1976-02-07,1980,FL,OH,116,118132.0,2024-04-12 08:22:00,239.166.161.219,DEV-970443,86.8,78.4,2756,1713,gmail.com,1,pass,2024-04-12 08:22:00,2024-04-12 08:26:56,passport,,80.2,96.9,0,approved,clean,
APP-00001607,APPL-007357,8b20bf0757dc6fe5,1974-06-07,1979,TX,FL,142,50602.0,2024-12-19 20:43:00,121.185.155.161,DEV-788314,87.8,75.7,2789,2759,outlook.com,1,pass,2024-12-19 20:43:00,2024-12-19 20:50:12,passport,,80.3,92.9,0,declined,clean,
APP-00001608,APPL-009358,dac03012b4f0eba3,1987-04-30,1988,NC,TX,98,56030.0,2024-05-31 20:36:00,19.141.235.236,DEV-625316,87.6,70.8,436,949,gmail.com,1,pass,2024-05-31 20:36:00,2024-05-31 20:40:16,state_id,,87.7,84.7,0,pending,clean,
APP-00001609,APPL-006637,644a7a3e70437771,1986-04-28,1988,WA,OH,233,107471.0,2023-02-08 20:03:00,107.193.22.165,DEV-493563,78.4,99.7,2865,3981,gmail.com,1,pass,2023-02-08 20:03:00,2023-02-08 20:08:55,drivers_license,,83.3,80.3,0,declined,clean,
APP-00001610,APPL-004673,8fe7c28ba79f8aae,1995-06-03,1997,CA,CA,160,99100.0,2024-05-19 18:01:00,226.147.165.155,DEV-454830,78.3,79.6,2312,2582,outlook.com,1,pass,2024-05-19 18:01:00,2024-05-19 18:02:57,passport,,97.0,88.3,0,approved,clean,
APP-00001611,APPL-005707,a4598d71bb289915,1981-09-07,1986,TX,NY,59,84334.0,2024-08-24 23:09:00,11.7.29.22,DEV-419331,75.8,87.4,964,2509,hotmail.com,1,pass,2024-08-24 23:09:00,2024-08-24 23:17:06,passport,,90.1,96.0,0,declined,clean,
APP-00001612,APPL-001052,369f7733e0d6de18,1980-06-24,1983,NC,NY,230,95337.0,2024-08-14 13:06:00,70.27.168.12,DEV-768311,96.9,77.2,1442,3567,outlook.com,1,pass,2024-08-14 13:06:00,2024-08-14 13:10:40,drivers_license,,88.8,95.6,0,declined,clean,
APP-00001613,APPL-005051,198365e94995e3d4,1986-06-02,1989,TX,TX,36,56241.0,2023-02-02 07:47:00,194.250.214.30,DEV-434301,97.5,78.7,1855,3367,gmail.com,1,pass,2023-02-02 07:47:00,2023-02-02 07:49:51,drivers_license,,91.3,84.8,0,approved,clean,
APP-00001614,APPL-009090,346ef4b5c160d483,1975-02-23,1980,FL,OH,120,107934.0,2023-11-23 14:16:00,250.68.106.217,DEV-279856,91.2,70.0,1545,3558,icloud.com,1,pass,2023-11-23 14:16:00,2023-11-23 14:24:10,passport,,93.5,94.1,0,approved,clean,
APP-00001615,APPL-007852,f172ac612d698231,1965-08-20,1969,OH,CA,43,44431.0,2023-04-05 10:39:00,150.27.72.61,DEV-404459,79.2,97.1,718,1132,hotmail.com,1,pass,2023-04-05 10:39:00,2023-04-05 10:43:57,state_id,,85.4,86.1,0,approved,clean,
APP-00001616,APPL-000529,d96ae8324cead467,1997-08-04,1998,OH,PA,166,52391.0,2023-05-23 12:59:00,199.246.42.231,DEV-753813,94.5,86.7,597,2936,hotmail.com,2,pass,2023-05-23 12:59:00,2023-05-23 13:02:57,state_id,,95.7,82.1,0,pending,clean,
APP-00001617,APPL-004633,9a196514e6403e09,1992-11-27,1996,OH,NC,37,115560.0,2023-07-03 18:24:00,36.156.242.193,DEV-869899,95.6,86.4,1342,2651,yahoo.com,2,pass,2023-07-03 18:24:00,2023-07-03 18:33:40,passport,,90.0,88.7,0,approved,clean,
APP-00001618,APPL-000959,b19c445040aef062,1963-10-17,1965,NC,NY,134,104689.0,2023-01-21 12:00:00,184.84.154.115,DEV-694801,80.9,88.2,1118,3497,yahoo.com,1,pass,2023-01-21 12:00:00,2023-01-21 12:09:59,drivers_license,,99.6,88.5,0,approved,clean,
APP-00001619,APPL-007776,915dff03771de15a,1970-01-06,1972,WA,CA,105,113008.0,2024-05-19 04:33:00,231.190.127.64,DEV-962717,96.8,74.0,2691,2803,gmail.com,2,pass,2024-05-19 04:33:00,2024-05-19 04:41:57,passport,,98.0,80.3,0,approved,clean,
APP-00001620,APPL-000382,c997d8d067d0797d,1976-03-25,1977,FL,CA,145,78936.0,2023-02-21 02:13:00,104.59.118.202,DEV-554351,93.1,99.5,454,3815,yahoo.com,1,pass,2023-02-21 02:13:00,2023-02-21 02:22:19,state_id,,86.9,95.9,0,approved,clean,
APP-00001621,APPL-001383,f8c8826621fc9ff9,1995-03-11,1997,WA,OH,113,109822.0,2024-01-06 13:42:00,43.26.38.103,DEV-263908,99.5,85.0,1328,599,gmail.com,1,pass,2024-01-06 13:42:00,2024-01-06 13:44:05,drivers_license,,85.4,98.9,0,approved,clean,
APP-00001622,APPL-009526,d9e73d5cb14e98ee,1984-02-02,1986,WA,IL,147,61225.0,2024-12-12 17:45:00,156.37.221.134,DEV-394347,75.1,81.6,1790,1150,yahoo.com,1,pass,2024-12-12 17:45:00,2024-12-12 17:54:37,passport,,81.4,86.5,0,pending,clean,
APP-00001623,APPL-007208,e628393d894f688f,1985-05-09,1987,FL,CA,188,85411.0,2023-04-22 18:41:00,168.162.60.88,DEV-255827,79.4,81.5,958,3628,icloud.com,1,pass,2023-04-22 18:41:00,2023-04-22 18:49:38,drivers_license,,98.9,92.8,0,approved,clean,
APP-00001624,APPL-000091,8c0e888085c81bd0,1993-03-12,1998,OH,WA,84,84165.0,2024-01-07 02:49:00,141.149.147.108,DEV-357141,62.1,73.3,429,255,hotmail.com,8,pass,2024-01-07 02:49:00,2024-01-07 02:49:08,passport,expired_document,49.3,52.0,0,declined,fraud,kyc_bypass_indicators
APP-00001625,APPL-009583,1b0acb2a06ffed0e,1980-03-06,1983,TX,CA,39,43254.0,2024-09-22 13:21:00,220.17.19.240,DEV-685187,86.7,87.8,1189,1019,hotmail.com,2,pass,2024-09-22 13:21:00,2024-09-22 13:24:12,state_id,,81.2,91.3,0,approved,clean,
APP-00001626,APPL-006689,71d0eb09566bd188,1986-06-25,1990,PA,GA,115,93210.0,2023-03-09 12:07:00,143.198.224.20,DEV-251911,96.8,97.7,1608,2445,gmail.com,1,pass,2023-03-09 12:07:00,2023-03-09 12:11:33,drivers_license,,86.2,97.5,0,pending,clean,
APP-00001627,APPL-007718,27725ef4a667ed2b,1974-03-22,1976,NC,WA,111,119386.0,2024-09-26 12:19:00,158.214.2.26,DEV-699607,85.1,78.3,1212,246,hotmail.com,1,pass,2024-09-26 12:19:00,2024-09-26 12:27:17,drivers_license,,80.9,87.9,0,declined,clean,
APP-00001628,APPL-005067,33506f155812ace6,1985-12-19,1988,WA,NY,90,72591.0,2024-03-18 16:20:00,90.246.180.206,DEV-619490,97.0,93.8,2136,412,icloud.com,1,pass,2024-03-18 16:20:00,2024-03-18 16:26:24,passport,,87.1,99.9,0,declined,clean,
APP-00001629,APPL-001468,b5d322864b4a7e47,1961-12-26,1963,IL,TX,94,35451.0,2024-05-19 23:41:00,16.226.160.245,DEV-388183,75.1,77.7,676,2404,icloud.com,2,pass,2024-05-19 23:41:00,2024-05-19 23:46:37,state_id,,92.8,89.1,0,declined,clean,
APP-00001630,APPL-000280,668f5381e571ab5a,1990-04-06,1994,FL,PA,41,95361.0,2024-07-31 20:21:00,152.152.175.10,DEV-599726,82.7,75.6,2223,1907,yahoo.com,1,pass,2024-07-31 20:21:00,2024-07-31 20:23:17,drivers_license,,87.6,87.1,0,approved,clean,
APP-00001631,APPL-004394,a4eba286bfa9a190,1975-09-18,1978,PA,IL,222,57825.0,2024-02-04 08:02:00,125.177.138.169,DEV-615988,99.0,90.9,2465,1163,icloud.com,1,pass,2024-02-04 08:02:00,2024-02-04 08:04:18,passport,,84.7,97.0,0,approved,clean,
APP-00001632,APPL-002065,d2e93b05279dd19b,1985-10-17,1988,CA,NC,136,74074.0,2023-04-04 13:25:00,178.59.45.26,DEV-590759,78.4,71.9,2457,395,yahoo.com,1,pass,2023-04-04 13:25:00,2023-04-04 13:32:29,drivers_license,,87.7,93.8,0,approved,clean,
APP-00001633,APPL-000645,21ab9323bd17cdba,1972-09-05,1974,TX,GA,53,89918.0,2024-02-07 13:25:00,173.33.80.117,DEV-979352,88.3,70.4,2987,3815,outlook.com,1,pass,2024-02-07 13:25:00,2024-02-07 13:26:57,passport,,81.2,84.6,0,approved,clean,
APP-00001634,APPL-005907,70c74afa9026fd48,1977-04-18,1980,WA,FL,240,40206.0,2024-11-13 07:50:00,92.162.112.82,DEV-289006,75.9,98.3,865,941,outlook.com,1,pass,2024-11-13 07:50:00,2024-11-13 07:56:52,state_id,,88.0,84.9,0,pending,clean,
APP-00001635,APPL-004306,5640baf97f2b2454,1971-11-08,1976,FL,CA,208,109127.0,2024-08-27 15:17:00,247.236.71.161,DEV-719413,100.0,94.9,1465,1732,icloud.com,1,pass,2024-08-27 15:17:00,2024-08-27 15:21:15,passport,,85.2,87.7,0,declined,clean,
APP-00001636,APPL-002410,e606cad9863f7eeb,1970-03-27,1972,TX,FL,206,99781.0,2024-07-19 09:51:00,132.198.29.247,DEV-246838,89.9,93.0,1060,1957,icloud.com,2,pass,2024-07-19 09:51:00,2024-07-19 10:00:16,state_id,,94.6,99.5,0,approved,clean,
APP-00001637,APPL-001276,6ab77e13bcfb9483,1987-07-14,1991,NY,NY,106,40468.0,2023-08-26 10:06:00,19.219.149.82,DEV-637551,93.9,86.8,1735,1459,icloud.com,1,pass,2023-08-26 10:06:00,2023-08-26 10:11:30,passport,,82.1,96.1,0,approved,clean,
APP-00001638,APPL-008403,a99cb34755c71153,1995-11-28,1996,NC,WA,48,90472.0,2023-11-24 00:23:00,244.142.238.135,DEV-108196,77.9,99.1,637,1015,outlook.com,1,pass,2023-11-24 00:23:00,2023-11-24 00:32:36,passport,,100.0,94.1,0,pending,clean,
APP-00001639,APPL-007688,b22fdc4a02c9a3f0,1991-11-13,1994,GA,TX,126,64766.0,2024-08-09 13:14:00,252.171.152.236,DEV-444361,84.2,91.6,2018,356,icloud.com,1,pass,2024-08-09 13:14:00,2024-08-09 13:18:12,passport,,85.4,80.4,0,pending,clean,
APP-00001640,APPL-002795,02cfe27609f97bf7,1980-10-01,1985,WA,IL,221,119596.0,2023-11-15 03:18:00,18.96.218.22,DEV-146725,79.8,81.2,635,2887,yahoo.com,1,pass,2023-11-15 03:18:00,2023-11-15 03:25:49,passport,,93.3,80.2,0,pending,clean,
APP-00001641,APPL-002662,f920b8f5e1d6fee9,1995-12-05,1996,IL,WA,200,82072.0,2024-08-20 01:32:00,206.89.6.143,DEV-283732,79.4,80.6,2881,749,outlook.com,2,pass,2024-08-20 01:32:00,2024-08-20 01:36:19,state_id,,93.7,83.9,0,pending,clean,
APP-00001642,APPL-000787,4b21c1996b14e462,1990-08-10,1991,TX,FL,51,92836.0,2023-11-08 19:42:00,6.93.23.53,DEV-637468,77.1,75.7,1171,1945,yahoo.com,1,pass,2023-11-08 19:42:00,2023-11-08 19:47:51,drivers_license,,94.3,94.5,0,approved,clean,
APP-00001643,APPL-002374,0932d3fe2ab76de7,1995-01-08,2000,NC,NY,57,38424.0,2023-03-22 10:29:00,180.182.21.206,DEV-681330,79.7,85.4,1532,3569,outlook.com,1,pass,2023-03-22 10:29:00,2023-03-22 10:30:47,passport,,94.2,80.8,0,approved,clean,
APP-00001644,APPL-009806,3dd0f7e89a181972,1978-08-11,1979,GA,IL,107,87803.0,2024-09-26 05:56:00,180.96.108.196,DEV-636103,97.8,88.7,2413,197,outlook.com,1,pass,2024-09-26 05:56:00,2024-09-26 06:00:05,passport,,89.1,89.5,0,pending,clean,
APP-00001645,APPL-002686,0cdb8afad5a45e97,1998-09-22,1999,CA,WA,76,110071.0,2023-11-17 19:41:00,67.175.42.185,DEV-466099,97.9,79.6,2195,3666,gmail.com,1,pass,2023-11-17 19:41:00,2023-11-17 19:44:43,state_id,,84.9,87.1,0,approved,clean,
APP-00001646,APPL-008338,90f80e98c53d189f,1993-07-08,1994,CA,OH,217,88973.0,2023-08-08 14:37:00,158.36.240.67,DEV-706963,86.5,87.4,851,1015,gmail.com,1,pass,2023-08-08 14:37:00,2023-08-08 14:42:03,passport,,99.8,80.0,0,approved,clean,
APP-00001647,APPL-006696,b9816cf99291ad32,1997-12-11,1999,OH,NC,131,42297.0,2023-11-18 19:10:00,109.93.15.65,DEV-691038,88.7,95.2,2462,2240,outlook.com,1,pass,2023-11-18 19:10:00,2023-11-18 19:19:37,passport,,92.5,95.9,0,pending,clean,
APP-00001648,APPL-004316,418deb731529a79b,1980-05-18,1983,GA,GA,183,89931.0,2023-05-03 23:34:00,59.40.52.117,DEV-933839,75.1,98.8,2089,345,gmail.com,2,pass,2023-05-03 23:34:00,2023-05-03 23:42:56,state_id,,84.1,90.2,0,approved,clean,
APP-00001649,APPL-008530,3f562fb0be80ddd4,1995-12-11,1996,NY,WA,184,72371.0,2024-08-01 06:10:00,225.75.159.252,DEV-688705,83.3,74.4,394,3854,gmail.com,1,pass,2024-08-01 06:10:00,2024-08-01 06:19:28,state_id,,97.2,99.8,0,approved,clean,
APP-00001650,APPL-008770,168d15cb333fb158,1967-06-13,1970,PA,GA,69,96143.0,2024-02-08 14:08:00,57.9.213.15,DEV-202676,88.6,82.2,2541,3923,yahoo.com,2,pass,2024-02-08 14:08:00,2024-02-08 14:09:39,drivers_license,,99.4,97.6,0,declined,clean,
APP-00001651,APPL-007905,261bb7cd7d1c84c3,1975-03-22,1980,TX,CA,83,105138.0,2024-04-16 03:35:00,149.204.246.253,DEV-502916,91.6,97.5,2078,887,icloud.com,1,pass,2024-04-16 03:35:00,2024-04-16 03:42:42,passport,,96.2,97.2,0,approved,clean,
APP-00001652,APPL-000229,3ee7860b1e9e77f4,1997-03-31,2000,IL,IL,123,104520.0,2023-05-22 22:19:00,148.229.130.224,DEV-339701,94.4,84.9,979,3175,gmail.com,2,pass,2023-05-22 22:19:00,2023-05-22 22:28:56,state_id,,90.5,89.7,0,approved,clean,
APP-00001653,APPL-003468,94af409b5075a2f6,1971-05-09,1975,FL,OH,103,67568.0,2023-03-25 03:29:00,84.173.85.187,DEV-169644,90.5,73.8,2763,1780,yahoo.com,1,pass,2023-03-25 03:29:00,2023-03-25 03:34:29,state_id,,89.1,95.1,0,pending,clean,
APP-00001654,APPL-008101,05724d394e48f91d,1962-02-18,1967,PA,NY,189,103887.0,2023-11-04 11:31:00,89.102.66.191,DEV-729328,79.8,78.0,390,253,outlook.com,2,pass,2023-11-04 11:31:00,2023-11-04 11:33:44,passport,,82.7,87.7,0,approved,clean,
APP-00001655,APPL-004553,f728b607c4700a60,1965-05-10,1966,PA,WA,222,110653.0,2024-01-28 04:10:00,55.47.69.195,DEV-296369,89.9,93.2,202,3135,icloud.com,1,pass,2024-01-28 04:10:00,2024-01-28 04:18:24,state_id,,82.4,98.6,0,pending,clean,
APP-00001656,APPL-009590,a9121f33a5ed7859,1988-01-09,1990,NY,TX,42,109079.0,2023-11-07 04:32:00,102.23.153.66,DEV-247738,96.5,88.1,1022,1856,outlook.com,1,pass,2023-11-07 04:32:00,2023-11-07 04:37:00,state_id,,85.4,87.5,0,approved,clean,
APP-00001657,APPL-004713,29a2e97a17729404,1978-11-02,1983,NC,TX,222,74985.0,2024-04-07 07:00:00,133.164.178.230,DEV-263233,94.9,74.0,860,2170,hotmail.com,1,pass,2024-04-07 07:00:00,2024-04-07 07:07:08,state_id,,89.4,96.6,0,approved,clean,
APP-00001658,APPL-003700,26fff6a4dde2ecf1,1987-08-31,1991,CA,TX,164,74994.0,2024-03-24 06:57:00,197.156.61.98,DEV-528460,75.6,89.4,1753,3383,yahoo.com,2,pass,2024-03-24 06:57:00,2024-03-24 07:01:27,passport,,85.6,80.0,0,approved,clean,
APP-00001659,APPL-008935,d4b6f9a4a6361060,1994-12-25,1997,IL,TX,70,64282.0,2023-05-10 02:06:00,1.228.89.190,DEV-604608,89.2,93.4,2221,2167,gmail.com,1,pass,2023-05-10 02:06:00,2023-05-10 02:08:14,drivers_license,,90.8,90.1,0,approved,clean,
APP-00001660,APPL-002618,c6dd59dfd885b8d4,1967-05-26,1971,WA,IL,201,57233.0,2023-04-30 09:39:00,134.35.40.161,DEV-127870,89.1,97.7,2397,2883,hotmail.com,2,pass,2023-04-30 09:39:00,2023-04-30 09:40:49,state_id,,83.9,86.6,0,approved,clean,
APP-00001661,APPL-000003,db37fa89213e5b3b,1985-12-23,2019,IL,CA,17,152896.0,2024-10-13 04:52:00,77.160.138.33,DEV-187984,36.8,53.7,18,17,mail170.net,2,pass,2024-10-13 04:52:00,2024-10-13 04:54:42,drivers_license,,83.0,67.5,0,approved,fraud,synthetic_identity
APP-00001662,APPL-009947,ad9cd9fcf822df19,1995-10-28,1997,PA,NY,187,69208.0,2024-08-04 11:55:00,166.49.53.206,DEV-445584,98.6,90.6,2954,796,hotmail.com,1,pass,2024-08-04 11:55:00,2024-08-04 11:56:52,drivers_license,,88.0,92.9,0,pending,clean,
APP-00001663,APPL-007350,c1b45d17a301bd64,1978-03-18,1981,WA,GA,107,100779.0,2023-06-27 23:26:00,167.70.17.95,DEV-893141,99.5,71.1,1845,2404,outlook.com,1,pass,2023-06-27 23:26:00,2023-06-27 23:35:35,state_id,,91.2,98.0,0,declined,clean,
